Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
8,3,22,0,0,19.4,2.6,0,19.4,0,0
8,3,23,0,0,20,1.5,0,20,0,0
8,4,0,0,0,20,1.5,0,20,0,0
8,4,1,0,0,20,1.5,0,20,0,0
8,4,2,0,0,20.6,1.5,0,20.6,0,0
8,4,3,0,0,20,2.1,0,20,0,0
8,4,4,0,0,20,2.1,0,20,0,0
8,4,5,34,24,20,2.6,21.589,18.756,58.468,40.7
8,4,6,134,114,21.1,2.1,118.772,22.781,294.003,271.527
8,4,7,219,172,21.7,1.5,240.565,28.138,598.206,568.718
8,4,8,571,209,23.9,2.1,536.01,39.009,"1,291.709","1,242.303"
8,4,9,624,192,25,4.1,672.917,41.424,"1,625.465","1,564.526"
8,4,10,874,168,25.6,5.2,963.87,46.809,"2,273.733","2,186.776"
8,4,11,508,263,27.2,2.6,777.528,50.326,"1,802.061","1,734.507"
8,4,12,201,411,25,3.6,620.509,41.55,"1,505.568","1,448.917"
8,4,13,95,435,22.8,4.1,529.338,36.034,"1,320.392","1,270.044"
8,4,14,23,361,23.9,4.6,374.904,32.624,950.901,911.966
8,4,15,2,188,22.8,2.1,184.132,28.118,477.305,450.73
8,4,16,0,160,22.8,2.6,155.831,26.152,407.772,382.796
8,4,17,3,70,22.2,3.1,68.414,22.844,181.373,161.227
8,4,18,0,20,21.7,2.1,19.181,20.532,51.525,33.887
8,4,19,0,0,21.7,2.1,0,21.7,0,0
8,4,20,0,0,21.7,2.6,0,21.7,0,0
8,4,21,0,0,21.1,2.1,0,21.1,0,0
8,4,22,0,0,21.1,1.5,0,21.1,0,0
8,4,23,0,0,21.1,0,0,21.1,0,0
8,5,0,0,0,21.7,2.6,0,21.7,0,0
8,5,1,0,0,21.7,2.1,0,21.7,0,0
8,5,2,0,0,21.7,0,0,21.7,0,0
8,5,3,0,0,21.7,0,0,21.7,0,0
8,5,4,0,0,21.7,0,0,21.7,0,0
8,5,5,12,15,22.8,1.5,14.504,21.124,38.855,21.45
8,5,6,143,103,24.4,1,110.846,26.16,267.242,245.333
8,5,7,326,167,26.1,1,275.27,34.478,655.265,624.344
8,5,8,633,147,27.2,2.1,514.037,41.802,"1,217.526","1,170.512"
8,5,9,559,147,31.1,3.1,578.818,46.546,"1,361.404","1,309.694"
8,5,10,776,176,30,4.1,883.511,51.407,"2,034.047","1,957.266"
8,5,11,791,164,29.4,3.1,952.553,55.336,"2,148.659","2,067.093"
8,5,12,766,205,30.6,2.1,987.451,60.637,"2,162.835","2,080.667"
8,5,13,781,162,29.4,2.1,927.165,58.022,"2,060.267","1,982.404"
8,5,14,621,200,28.3,5.2,752.4,45.524,"1,785.411","1,718.496"
8,5,15,530,188,25.6,4.1,574.387,40.252,"1,391.17","1,338.459"
8,5,16,468,129,26.1,4.1,374.425,35.463,905.26,867.627
8,5,17,290,69,25,4.6,154.333,28.173,357.519,333.666
8,5,18,52,20,25,4.1,24.063,24.513,56.567,38.835
8,5,19,0,0,24.4,3.1,0,24.4,0,0
8,5,20,0,0,23.3,2.1,0,23.3,0,0
8,5,21,0,0,22.8,3.1,0,22.8,0,0
8,5,22,0,0,22.8,2.6,0,22.8,0,0
8,5,23,0,0,22.8,2.6,0,22.8,0,0
8,6,0,0,0,22.8,1.5,0,22.8,0,0
8,6,1,0,0,22.2,2.1,0,22.2,0,0
8,6,2,0,0,22.2,2.1,0,22.2,0,0
8,6,3,0,0,22.2,2.1,0,22.2,0,0
8,6,4,0,0,21.7,3.6,0,21.7,0,0
8,6,5,199,24,22.2,2.6,18.09,20.904,48.511,30.928
8,6,6,577,48,23.9,1.5,116.605,25.72,213.698,192.898
8,6,7,736,70,25,3.1,336.549,32.819,769.247,735.354
8,6,8,816,88,25.6,4.1,564.988,38.907,"1,352.517","1,301.104"
8,6,9,862,101,26.7,4.6,764.18,44.563,"1,814.392","1,746.363"
8,6,10,889,107,26.7,4.6,913.448,48.452,"2,136.101","2,055.067"
8,6,11,892,117,27.2,4.1,999.28,52.185,"2,292.987","2,205.184"
8,6,12,880,99,27.8,4.1,987.765,52.717,"2,260.259","2,173.891"
8,6,13,858,98,27.2,3.1,929.119,52.944,"2,122.89","2,042.413"
8,6,14,803,100,29.4,5.7,796.946,46.644,"1,879.335","1,808.776"
8,6,15,657,132,26.7,5.7,607.827,39.751,"1,473.696","1,418.158"
8,6,16,721,67,25.6,6.2,438.35,34.268,"1,054.152","1,012.184"
8,6,17,539,44,24.4,4.1,198.399,29.059,433.179,407.626
8,6,18,128,19,22.8,3.1,29.632,22.548,61.745,43.916
8,6,19,0,0,22.8,3.6,0,22.8,0,0
8,6,20,0,0,22.2,3.1,0,22.2,0,0
8,6,21,0,0,22.2,3.1,0,22.2,0,0
8,6,22,0,0,21.7,4.1,0,21.7,0,0
8,6,23,0,0,21.7,3.1,0,21.7,0,0
8,7,0,0,0,21.7,3.1,0,21.7,0,0
8,7,1,0,0,21.7,2.1,0,21.7,0,0
8,7,2,0,0,21.7,1.5,0,21.7,0,0
8,7,3,0,0,21.1,2.1,0,21.1,0,0
8,7,4,0,0,21.1,2.6,0,21.1,0,0
8,7,5,216,22,21.7,4.1,16.323,20.554,43.842,26.346
8,7,6,433,80,22.8,4.6,124.341,24.285,258.809,237.077
8,7,7,612,111,23.9,3.1,328.093,31.505,766.693,732.868
8,7,8,791,72,24.4,4.1,534.619,36.954,"1,291.484","1,242.086"
8,7,9,881,98,25.6,5.2,775.834,42.462,"1,862.011","1,792.131"
8,7,10,900,102,26.7,6.2,918.533,45.179,"2,185.108","2,101.99"
8,7,11,904,105,27.8,5.2,999.161,50.295,"2,316.065","2,227.243"
8,7,12,909,105,27.2,5.2,"1,023.091",50.371,"2,370.772","2,279.51"
8,7,13,895,101,26.7,5.7,967.65,47.592,"2,274.942","2,187.931"
8,7,14,868,93,25.6,6.7,844.878,42.138,"2,039.222","1,962.228"
8,7,15,828,80,24.4,5.2,668.14,39.582,"1,618.841","1,558.143"
8,7,16,740,62,23.9,4.6,441.717,34.533,"1,059.697","1,017.563"
8,7,17,560,41,22.8,4.1,200.242,27.492,437.872,412.21
8,7,18,143,19,21.7,4.1,30.854,21.43,63.312,45.454
8,7,19,0,0,21.1,5.2,0,21.1,0,0
8,7,20,0,0,21.1,4.1,0,21.1,0,0
8,7,21,0,0,21.1,2.6,0,21.1,0,0
8,7,22,0,0,21.1,4.6,0,21.1,0,0
8,7,23,0,0,20.6,2.6,0,20.6,0,0
8,8,0,0,0,20,3.6,0,20,0,0
8,8,1,0,0,20,3.6,0,20,0,0
8,8,2,0,0,19.4,4.1,0,19.4,0,0
8,8,3,0,0,19.4,5.2,0,19.4,0,0
8,8,4,0,0,19.4,3.1,0,19.4,0,0
8,8,5,2,25,19.4,2.6,23.75,18.207,64.481,46.601
8,8,6,0,84,19.4,3.6,79,19.773,212.954,192.169
8,8,7,7,200,20.6,4.6,190.936,23.777,504.408,477.194
8,8,8,2,319,21.7,3.1,305.152,28.894,788.068,753.669
8,8,9,667,211,23.3,3.6,725.104,41.081,"1,754.648","1,688.905"
8,8,10,905,100,25,4.1,921.185,47.761,"2,162.032","2,079.898"
8,8,11,918,103,23.9,5.7,"1,011.057",45.465,"2,404.016","2,311.254"
8,8,12,918,103,24.4,4.6,"1,030.112",49.387,"2,399.573","2,307.012"
8,8,13,919,99,23.9,5.2,988.439,46.382,"2,338.594","2,248.771"
8,8,14,884,91,24.4,4.6,856.065,45.378,"2,031.949","1,955.254"
8,8,15,845,78,22.8,5.7,677.235,37.349,"1,659.129","1,596.956"
8,8,16,752,61,22.2,4.1,445.81,33.574,"1,073.935","1,031.371"
8,8,17,572,40,21.1,5.2,201.634,25.137,444.369,418.559
8,8,18,141,18,20,4.1,29.7,19.665,60.982,43.167
8,8,19,0,0,19.4,4.1,0,19.4,0,0
8,8,20,0,0,19.4,2.1,0,19.4,0,0
8,8,21,0,0,19.4,2.6,0,19.4,0,0
8,8,22,0,0,19.4,2.6,0,19.4,0,0
8,8,23,0,0,19.4,2.1,0,19.4,0,0
8,9,0,0,0,19.4,1.5,0,19.4,0,0
8,9,1,0,0,19.4,2.1,0,19.4,0,0
8,9,2,0,0,19.4,3.1,0,19.4,0,0
8,9,3,0,0,19.4,2.6,0,19.4,0,0
8,9,4,0,0,19.4,1.5,0,19.4,0,0
8,9,5,3,19,19.4,1.5,18.214,17.776,49.548,31.946
8,9,6,2,113,20.6,2.1,104.058,21.796,277.575,255.449
8,9,7,9,206,21.1,5.2,197.131,24.27,519.361,491.791
8,9,8,6,218,20,5.2,212.131,23.69,561.26,532.679
8,9,9,5,291,20.6,4.1,284.269,26.685,741.917,708.75
8,9,10,109,346,22.2,2.6,443.347,34.034,"1,116.619","1,072.757"
8,9,11,401,301,24.4,2.1,711.034,45.288,"1,692.261","1,628.861"
8,9,12,289,316,23.3,3.6,619.05,39.644,"1,516.617","1,459.578"
8,9,13,166,417,23.9,4.1,587.516,38.52,"1,447.407","1,392.778"
8,9,14,155,272,22.2,4.1,411.199,32.482,"1,042.945","1,001.312"
8,9,15,8,212,21.7,5.7,212.457,25.655,557.06,528.581
8,9,16,53,172,21.7,5.2,198.034,25.145,516.854,489.344
8,9,17,191,83,21.7,4.1,138.009,24.116,335.73,312.355
8,9,18,58,21,20.6,3.6,25.535,19.968,60.918,43.105
8,9,19,0,0,20,2.6,0,20,0,0
8,9,20,0,0,20,1.5,0,20,0,0
8,9,21,0,0,20.6,1,0,20.6,0,0
8,9,22,0,0,20,2.1,0,20,0,0
8,9,23,0,0,20,2.1,0,20,0,0
8,10,0,0,0,20,2.1,0,20,0,0
8,10,1,0,0,20,1.5,0,20,0,0
8,10,2,0,0,20.6,0,0,20.6,0,0
8,10,3,0,0,20.6,2.1,0,20.6,0,0
8,10,4,0,0,20,2.1,0,20,0,0
8,10,5,0,10,20.6,1.5,9.571,18.701,25.928,8.761
8,10,6,3,75,21.7,1,71.368,21.833,190.08,169.759
8,10,7,100,194,22.8,3.1,218.273,27.248,556.465,528.001
8,10,8,423,183,24.4,3.1,425.209,34.906,"1,047.093","1,005.336"
8,10,9,216,341,25,3.1,499.602,38.141,"1,230.336","1,182.913"
8,10,10,640,241,25,3.6,829.011,45.861,"1,965.615","1,891.619"
8,10,11,291,343,26.7,3.6,639.217,43.833,"1,532.848","1,475.236"
8,10,12,613,214,24.4,5.2,848.814,43.05,"2,043.763","1,966.582"
8,10,13,514,330,23.9,3.1,846.128,47.272,"1,992.762","1,917.667"
8,10,14,481,267,24.4,3.1,698.663,44.021,"1,671.269","1,608.648"
8,10,15,798,72,23.9,4.1,636.58,39.907,"1,539.298","1,481.457"
8,10,16,755,57,23.3,5.7,439.879,32.491,"1,063.768","1,021.511"
8,10,17,571,37,22.2,4.6,196.377,26.473,427.422,402
8,10,18,142,17,21.1,4.1,29.167,20.761,59.105,41.325
8,10,19,0,0,21.1,3.6,0,21.1,0,0
8,10,20,0,0,20.6,2.6,0,20.6,0,0
8,10,21,0,0,20,2.6,0,20,0,0
8,10,22,0,0,20,2.6,0,20,0,0
8,10,23,0,0,19.4,3.1,0,19.4,0,0
8,11,0,0,0,19.4,2.1,0,19.4,0,0
8,11,1,0,0,19.4,3.1,0,19.4,0,0
8,11,2,0,0,19.4,2.6,0,19.4,0,0
8,11,3,0,0,19.4,2.1,0,19.4,0,0
8,11,4,0,0,18.9,3.1,0,18.9,0,0
8,11,5,10,36,19.4,3.1,32.408,18.511,87.867,69.546
8,11,6,5,85,21.7,3.1,80.418,22.215,213.546,192.749
8,11,7,630,106,23.3,2.6,329.305,31.182,768.529,734.655
8,11,8,800,72,24.4,5.2,539.479,35.662,"1,311.377","1,261.326"
8,11,9,902,83,25,6.7,777.19,39.562,"1,892.684","1,821.598"
8,11,10,918,90,25.6,6.2,923.218,44.16,"2,207.85","2,123.755"
8,11,11,928,93,25.6,5.2,"1,011.039",48.347,"2,367.939","2,276.803"
8,11,12,927,93,26.1,5.2,"1,028.777",49.413,"2,396.132","2,303.727"
8,11,13,916,89,25,6.2,974.397,44.997,"2,322.028","2,232.941"
8,11,14,894,81,25,5.2,852.509,44.449,"2,033.094","1,956.352"
8,11,15,850,70,24.4,5.7,669.841,38.809,"1,628.344","1,567.3"
8,11,16,768,54,23.9,4.6,442.059,34.545,"1,057.379","1,015.314"
8,11,17,590,36,22.2,4.6,199.447,26.551,432.126,406.597
8,11,18,56,20,21.1,5.2,24.384,20.652,57.905,40.148
8,11,19,0,0,20.6,4.6,0,20.6,0,0
8,11,20,0,0,20,3.6,0,20,0,0
8,11,21,0,0,20,2.6,0,20,0,0
8,11,22,0,0,19.4,3.1,0,19.4,0,0
8,11,23,0,0,19.4,2.6,0,19.4,0,0
8,12,0,0,0,19.4,2.6,0,19.4,0,0
8,12,1,0,0,18.9,2.6,0,18.9,0,0
8,12,2,0,0,18.9,4.1,0,18.9,0,0
8,12,3,0,0,18.9,3.6,0,18.9,0,0
8,12,4,0,0,18.9,2.6,0,18.9,0,0
8,12,5,0,16,18.9,3.1,15.33,17.505,41.755,24.297
8,12,6,2,70,18.9,3.1,66.724,18.9,180.258,160.135
8,12,7,7,152,18.9,2.6,146.929,21.441,392.19,367.565
8,12,8,4,283,20,3.1,272.632,26.144,713.244,680.83
8,12,9,1,324,21.7,5.2,313.254,27.824,813.216,778.137
8,12,10,140,352,22.8,5.7,477.904,32.137,"1,214.799","1,167.871"
8,12,11,834,172,23.9,7.2,"1,004.423",41.859,"2,433.041","2,338.959"
8,12,12,809,172,23.9,5.2,998.022,46.533,"2,360.04","2,269.259"
8,12,13,815,165,24.4,4.6,962.372,47.82,"2,259.834","2,173.485"
8,12,14,781,151,23.3,4.1,833.765,44.678,"1,986.501","1,911.661"
8,12,15,713,129,22.8,5.2,640.716,37.345,"1,571.208","1,512.23"
8,12,16,593,98,21.1,5.2,403.277,30.012,993.528,953.355
8,12,17,32,71,20,3.6,78.612,21.622,205.166,184.54
8,12,18,0,11,19.4,5.2,10.535,18.334,28.585,11.369
8,12,19,0,0,19.4,3.6,0,19.4,0,0
8,12,20,0,0,19.4,3.1,0,19.4,0,0
8,12,21,0,0,19.4,2.1,0,19.4,0,0
8,12,22,0,0,19.4,2.1,0,19.4,0,0
8,12,23,0,0,19.4,2.6,0,19.4,0,0
8,13,0,0,0,19.4,1,0,19.4,0,0
8,13,1,0,0,19.4,2.1,0,19.4,0,0
8,13,2,0,0,19.4,2.1,0,19.4,0,0
8,13,3,0,0,19.4,2.6,0,19.4,0,0
8,13,4,0,0,18.9,3.1,0,18.9,0,0
8,13,5,0,15,18.9,3.1,14.37,17.426,39.153,21.744
8,13,6,6,110,18.9,2.1,101.835,19.962,273.301,251.265
8,13,7,0,166,20,2.1,157.322,23.214,417.39,392.197
8,13,8,222,274,21.1,3.1,392.635,30.518,995.721,955.484
8,13,9,847,117,22.8,1.5,768.89,47.1,"1,801.847","1,734.302"
8,13,10,859,106,23.9,4.1,886.281,45.988,"2,099.557","2,020.06"
8,13,11,636,136,23.9,3.6,772.851,44.515,"1,846.717","1,777.435"
8,13,12,730,241,23.3,6.2,994.349,43.225,"2,392.026","2,299.806"
8,13,13,789,161,23.9,4.6,933.142,46.648,"2,204.717","2,120.757"
8,13,14,733,179,24.4,6.2,824.478,41.273,"1,999.198","1,923.842"
8,13,15,651,140,22.8,3.1,608.706,40.085,"1,472.796","1,417.289"
8,13,16,489,116,21.1,4.1,367.375,30.372,906.945,869.264
8,13,17,226,73,20,4.6,135.965,22.614,326.842,303.66
8,13,18,1,15,20,4.1,14.46,19.081,38.967,21.561
8,13,19,0,0,19.4,1.5,0,19.4,0,0
8,13,20,0,0,19.4,2.1,0,19.4,0,0
8,13,21,0,0,20,2.6,0,20,0,0
8,13,22,0,0,19.4,3.1,0,19.4,0,0
8,13,23,0,0,19.4,2.6,0,19.4,0,0
8,14,0,0,0,19.4,1.5,0,19.4,0,0
8,14,1,0,0,19.4,2.6,0,19.4,0,0
8,14,2,0,0,18.9,2.1,0,18.9,0,0
8,14,3,0,0,18.9,1.5,0,18.9,0,0
8,14,4,0,0,18.9,1.5,0,18.9,0,0
8,14,5,2,18,18.9,1,17.254,16.902,47.124,29.566
8,14,6,5,93,19.4,1.5,87.247,20.068,234.058,212.841
8,14,7,3,215,20,2.6,203.22,24.272,536.142,508.17
8,14,8,204,258,21.7,2.1,367.158,31.719,925.877,887.659
8,14,9,344,268,22.2,3.1,533.165,36.042,"1,325.239","1,274.731"
8,14,10,641,185,22.8,5.7,774.762,38.738,"1,905.056","1,833.481"
8,14,11,753,170,22.8,5.2,923.008,43.328,"2,219.062","2,134.484"
8,14,12,891,91,23.3,4.6,990.338,47.177,"2,333.982","2,244.364"
8,14,13,914,90,22.8,4.1,972.552,47.504,"2,287.46","2,199.9"
8,14,14,898,83,23.3,4.1,856.225,45.231,"2,033.558","1,956.797"
8,14,15,839,71,22.2,3.1,660.629,40.934,"1,588.325","1,528.732"
8,14,16,703,53,21.1,4.1,405.722,31.456,984.362,944.457
8,14,17,168,62,20,3.6,108.942,22.423,264.04,242.198
8,14,18,2,7,19.4,4.6,6.861,18.255,18.349,1.321
8,14,19,0,0,18.9,3.1,0,18.9,0,0
8,14,20,0,0,18.9,3.1,0,18.9,0,0
8,14,21,0,0,18.9,2.6,0,18.9,0,0
8,14,22,0,0,18.9,1.5,0,18.9,0,0
8,14,23,0,0,18.3,2.1,0,18.3,0,0
8,15,0,0,0,18.9,2.1,0,18.9,0,0
8,15,1,0,0,18.9,1.5,0,18.9,0,0
8,15,2,0,0,18.9,3.6,0,18.9,0,0
8,15,3,0,0,18.9,2.1,0,18.9,0,0
8,15,4,0,0,18.9,1.5,0,18.9,0,0
8,15,5,1,24,18.9,3.1,22.738,17.646,61.892,44.06
8,15,6,1,69,18.9,3.1,65.635,18.897,177.477,157.409
8,15,7,8,216,19.4,2.1,205.971,23.926,543.683,515.529
8,15,8,5,228,20,3.1,221.223,24.957,581.91,552.824
8,15,9,2,304,21.1,3.6,294.865,27.772,765.653,731.856
8,15,10,4,408,21.7,3.1,400.842,31.808,"1,020.857",979.88
8,15,11,1,489,21.7,4.1,481.51,33.172,"1,218.196","1,171.16"
8,15,12,543,356,22.2,4.1,923.464,44.451,"2,207.504","2,123.424"
8,15,13,484,303,22.2,5.2,789.838,40.167,"1,929.539","1,856.99"
8,15,14,240,313,22.8,3.1,533.683,38.034,"1,316.708","1,266.482"
8,15,15,618,164,21.7,3.6,609.605,37.307,"1,496.255","1,439.931"
8,15,16,445,126,21.7,2.6,355.003,32.305,869.755,833.118
8,15,17,256,64,20,3.1,136.38,23.177,322.178,299.097
8,15,18,31,13,19.4,2.6,15.442,18.402,37.664,20.281
8,15,19,0,0,18.9,2.6,0,18.9,0,0
8,15,20,0,0,18.9,1.5,0,18.9,0,0
8,15,21,0,0,18.3,1.5,0,18.3,0,0
8,15,22,0,0,18.3,1.5,0,18.3,0,0
8,15,23,0,0,18.3,1.5,0,18.3,0,0
8,16,0,0,0,18.3,3.1,0,18.3,0,0
8,16,1,0,0,18.3,1.5,0,18.3,0,0
8,16,2,0,0,18.9,2.1,0,18.9,0,0
8,16,3,0,0,18.9,1,0,18.9,0,0
8,16,4,0,0,18.9,1,0,18.9,0,0
8,16,5,49,22,18.9,1,18.545,16.956,50.638,33.016
8,16,6,372,79,20,2.1,113.699,21.479,244.526,223.091
8,16,7,502,138,21.1,3.1,311.593,28.193,748.389,715.051
8,16,8,703,110,21.7,4.1,519.814,33.854,"1,277.897","1,228.941"
8,16,9,826,130,22.8,3.1,767.707,43.192,"1,836.193","1,767.32"
8,16,10,810,138,23.3,3.6,874.193,46.058,"2,070.26","1,991.983"
8,16,11,860,145,23.9,4.1,996.959,48.835,"2,328.952","2,239.558"
8,16,12,860,144,23.9,4.1,"1,013.448",49.53,"2,358.95","2,268.218"
8,16,13,842,138,24.4,4.6,953.004,47.645,"2,239.837","2,154.359"
8,16,14,806,126,24.4,3.6,826.685,46.498,"1,950.716","1,877.32"
8,16,15,747,108,23.9,5.2,637.667,38.376,"1,554.225","1,495.854"
8,16,16,637,82,22.2,3.1,404.426,33.559,975.112,935.476
8,16,17,405,51,21.1,5.2,162.361,24.175,366.06,342.018
8,16,18,28,15,20,2.6,16.971,19.171,42.076,24.612
8,16,19,0,0,20,4.1,0,20,0,0
8,16,20,0,0,20,1.5,0,20,0,0
8,16,21,0,0,20,2.6,0,20,0,0
8,16,22,0,0,20,1,0,20,0,0
8,16,23,0,0,20,1.5,0,20,0,0
8,17,0,0,0,20,3.1,0,20,0,0
8,17,1,0,0,20,3.1,0,20,0,0
8,17,2,0,0,19.4,2.6,0,19.4,0,0
8,17,3,0,0,19.4,2.1,0,19.4,0,0
8,17,4,0,0,18.9,3.1,0,18.9,0,0
8,17,5,3,15,19.4,3.6,14.372,18.04,39.05,21.642
8,17,6,5,56,20.6,4.1,54.31,20.339,145.216,125.787
8,17,7,20,177,21.1,4.1,174.75,24.002,459.52,433.359
8,17,8,7,258,21.7,4.1,250.97,26.864,654.179,623.286
8,17,9,457,252,22.8,4.1,604.816,36.839,"1,496.472","1,440.141"
8,17,10,696,242,22.8,4.1,882.408,44.396,"2,108.155","2,028.297"
8,17,11,487,321,23.3,4.6,818.015,43.148,"1,968.507","1,894.395"
8,17,12,764,188,23.9,3.6,969.227,49.073,"2,261.498","2,175.076"
8,17,13,787,161,23.9,3.1,930.147,49.741,"2,162.029","2,079.896"
8,17,14,772,147,23.3,2.1,819.313,49.093,"1,907.188","1,835.528"
8,17,15,713,125,22.2,4.6,632.751,37.624,"1,548.581","1,490.411"
8,17,16,588,94,21.7,2.6,392.386,33.429,948.542,909.675
8,17,17,341,57,21.1,2.6,149.948,25.08,341.543,318.04
8,17,18,22,17,20,2.6,18.423,19.163,46.817,29.266
8,17,19,0,0,20,2.6,0,20,0,0
8,17,20,0,0,20,2.1,0,20,0,0
8,17,21,0,0,19.4,2.1,0,19.4,0,0
8,17,22,0,0,19.4,2.1,0,19.4,0,0
8,17,23,0,0,19.4,2.1,0,19.4,0,0
8,18,0,0,0,19.4,4.1,0,19.4,0,0
8,18,1,0,0,19.4,2.6,0,19.4,0,0
8,18,2,0,0,18.9,3.1,0,18.9,0,0
8,18,3,0,0,20,2.6,0,20,0,0
8,18,4,0,0,20,2.1,0,20,0,0
8,18,5,7,22,19.4,2.6,20.687,18.064,56.203,38.477
8,18,6,243,87,20,1.5,106.464,21.364,246.081,224.614
8,18,7,599,93,21.7,2.1,304.996,29.443,715.433,682.962
8,18,8,760,111,22.8,2.6,553.995,37.756,"1,335.317","1,284.476"
8,18,9,815,128,23.3,3.6,757.499,42.601,"1,817.272","1,749.132"
8,18,10,836,138,23.9,4.1,897.87,46.229,"2,124.42","2,043.878"
8,18,11,178,366,23.3,5.7,547.025,35.236,"1,369.937","1,317.941"
8,18,12,426,344,21.7,6.2,794.513,37.266,"1,969.836","1,895.67"
8,18,13,58,236,21.1,4.1,290.917,29.025,750.869,717.465
8,18,14,7,145,21.1,3.6,146.232,24.143,386.241,361.75
8,18,15,16,304,22.2,3.1,312.545,29.443,804.722,769.873
8,18,16,4,120,21.1,2.1,118.487,24.119,312.723,289.846
8,18,17,2,80,21.1,3.6,79.083,21.828,210.853,190.112
8,18,18,0,13,20.6,1.5,12.46,19.115,33.688,16.379
8,18,19,0,0,20,2.6,0,20,0,0
8,18,20,0,0,20,2.1,0,20,0,0
8,18,21,0,0,20,2.6,0,20,0,0
8,18,22,0,0,20,2.1,0,20,0,0
8,18,23,0,0,20,1.5,0,20,0,0
8,19,0,0,0,20.6,2.1,0,20.6,0,0
8,19,1,0,0,20.6,2.6,0,20.6,0,0
8,19,2,0,0,20.6,0,0,20.6,0,0
8,19,3,0,0,20.6,0,0,20.6,0,0
8,19,4,0,0,20,2.6,0,20,0,0
8,19,5,7,16,20.6,1.5,15.474,18.826,41.893,24.432
8,19,6,6,62,21.1,1.5,59.854,20.88,159.565,139.854
8,19,7,6,188,21.7,1.5,179.824,25.803,470.613,444.194
8,19,8,582,181,23.3,2.1,517.986,37.641,"1,255.119","1,206.9"
8,19,9,836,93,25,2.6,737.024,45.612,"1,740.305","1,675.104"
8,19,10,887,100,25.6,3.1,905.934,50.075,"2,100.345","2,020.814"
8,19,11,836,107,25.6,4.1,934.983,49.129,"2,180.768","2,097.835"
8,19,12,838,113,25.6,2.1,959.199,55.083,"2,166.8","2,084.463"
8,19,13,796,151,26.7,3.6,927.512,51.17,"2,139.483","2,058.305"
8,19,14,622,206,25,4.6,755.664,43.538,"1,811.245","1,743.337"
8,19,15,552,152,24.4,5.2,549.158,36.803,"1,350.884","1,299.526"
8,19,16,669,71,23.9,4.6,404.493,33.365,972.753,933.186
8,19,17,407,46,22.2,6.2,155.261,24.785,345.29,321.706
8,19,18,33,19,22.2,4.6,21.231,21.584,52.335,34.682
8,19,19,0,0,21.7,3.6,0,21.7,0,0
8,19,20,0,0,21.7,3.1,0,21.7,0,0
8,19,21,0,0,22.2,1.5,0,22.2,0,0
8,19,22,0,0,22.2,3.6,0,22.2,0,0
8,19,23,0,0,21.7,4.1,0,21.7,0,0
8,20,0,0,0,21.1,3.1,0,21.1,0,0
8,20,1,0,0,20.6,3.6,0,20.6,0,0
8,20,2,0,0,20.6,3.1,0,20.6,0,0
8,20,3,0,0,20.6,3.6,0,20.6,0,0
8,20,4,0,0,20.6,2.6,0,20.6,0,0
8,20,5,133,20,20.6,2.6,15.361,19.159,41.524,24.07
8,20,6,551,45,22.2,4.1,105.948,23.284,194.03,173.63
8,20,7,723,67,24.4,5.2,326.073,30.49,751.224,717.811
8,20,8,812,86,25,4.1,559.807,38.155,"1,344.565","1,293.417"
8,20,9,856,99,25.6,5.7,758.393,41.288,"1,831.113","1,762.437"
8,20,10,879,107,25.6,7.7,905.82,41.526,"2,195.75","2,112.176"
8,20,11,893,110,26.7,7.2,993.989,45.138,"2,367.441","2,276.328"
8,20,12,894,110,26.7,4.6,"1,011.801",51.228,"2,333.861","2,244.249"
8,20,13,882,105,26.7,6.2,954.929,46.304,"2,260.099","2,173.738"
8,20,14,486,108,27.2,5.7,535.324,39.065,"1,312.347","1,262.264"
8,20,15,705,106,26.1,5.2,602.979,39.221,"1,462.804","1,407.644"
8,20,16,653,71,23.9,2.1,395.607,36.448,936.744,898.215
8,20,17,415,46,23.9,2.6,156.417,28.121,341.403,317.904
8,20,18,46,12,22.2,2.6,15.624,21.373,35.648,18.302
8,20,19,0,0,22.2,3.1,0,22.2,0,0
8,20,20,0,0,21.7,4.1,0,21.7,0,0
8,20,21,0,0,21.1,4.6,0,21.1,0,0
8,20,22,0,0,21.1,3.6,0,21.1,0,0
8,20,23,0,0,21.1,2.6,0,21.1,0,0
8,21,0,0,0,21.7,2.1,0,21.7,0,0
8,21,1,0,0,21.7,2.1,0,21.7,0,0
8,21,2,0,0,21.7,0,0,21.7,0,0
8,21,3,0,0,20.6,3.6,0,20.6,0,0
8,21,4,0,0,20,2.6,0,20,0,0
8,21,5,151,19,20.6,3.1,14.576,19.202,39.393,21.979
8,21,6,571,42,23.3,2.1,105.314,24.599,188.164,167.882
8,21,7,743,63,25.6,1.5,329.279,34.902,740.908,707.768
8,21,8,828,80,25.6,3.1,563.142,40.081,"1,338.987","1,288.024"
8,21,9,868,92,27.2,3.6,760.591,46.535,"1,787.247","1,720.261"
8,21,10,837,101,27.2,4.1,861.823,48.619,"2,013.585","1,937.642"
8,21,11,866,81,27.2,3.1,937.381,52.775,"2,144.084","2,062.712"
8,21,12,793,146,28.3,4.6,954.141,51.391,"2,198.927","2,115.216"
